class,cap-shape,cap-surface,cap-color,gill-attachment,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,habitat
e,f,f,n,f,p,w,p,w,o,d
e,x,y,g,f,w,p,p,w,o,d
e,x,y,e,f,p,p,p,w,o,d
e,x,y,n,f,p,p,p,w,o,d
p,x,f,g,f,n,b,p,w,o,p
e,f,f,g,f,p,p,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
p,x,f,g,f,p,b,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,x,f,e,f,w,g,p,w,o,d
p,x,f,g,f,b,n,p,w,o,d
p,x,f,p,f,w,w,p,w,o,d
e,x,f,g,f,w,w,p,w,o,d
e,f,f,g,f,p,g,p,w,o,d
e,x,f,g,f,w,p,p,w,o,d
e,x,y,g,f,w,p,p,w,o,d
e,x,y,g,f,w,g,p,w,o,d
e,f,f,g,f,g,g,p,w,o,d
e,x,f,g,f,w,p,p,w,o,d
e,x,f,e,f,g,p,p,w,o,d
e,x,f,n,f,w,w,p,w,o,d
e,x,y,n,f,p,g,p,w,o,d
e,f,f,n,f,w,g,p,w,o,d
e,f,f,n,f,p,w,p,w,o,d
e,f,f,g,f,p,g,p,w,o,d
e,x,f,g,f,w,g,p,w,o,d
e,x,y,n,f,p,p,p,w,o,d
e,x,y,e,f,p,g,p,w,o,d
e,f,f,n,f,p,g,p,w,o,d
e,x,y,g,f,p,w,p,w,o,d
e,x,y,n,f,p,g,p,w,o,d
p,x,f,w,f,w,w,p,w,o,d
e,f,f,n,f,w,p,p,w,o,d
e,x,y,e,f,p,w,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,f,f,g,f,p,p,p,w,o,d
e,x,f,e,f,w,p,p,w,o,d
p,x,f,g,f,b,p,p,w,o,d
e,x,y,e,f,w,p,p,w,o,d
e,f,f,g,f,g,g,p,w,o,d
e,f,y,e,f,w,w,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
p,x,f,g,f,b,p,p,w,o,g
e,x,y,n,f,w,g,p,w,o,d
e,x,y,n,f,g,p,p,w,o,d
e,x,y,n,f,g,w,p,w,o,d
e,x,y,n,f,w,w,p,w,o,d
e,x,y,g,f,w,g,p,w,o,d
e,x,y,n,f,w,g,p,w,o,d
e,x,f,g,f,g,g,p,w,o,d
e,x,y,e,f,p,p,p,w,o,d
e,x,y,e,f,p,w,p,w,o,d
e,x,y,g,f,p,g,p,w,o,d
e,f,f,e,f,w,g,p,w,o,d
e,f,f,n,f,p,p,p,w,o,d
e,f,f,n,f,w,g,p,w,o,d
e,x,y,g,f,p,p,p,w,o,d
e,x,y,g,f,p,g,p,w,o,d
e,x,f,e,f,p,g,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,f,f,n,f,p,g,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,x,y,n,f,p,w,p,w,o,d
e,f,f,n,f,w,w,p,w,o,d
e,f,f,n,f,p,p,p,w,o,d
p,x,f,g,f,b,n,p,w,o,p
e,x,f,g,f,w,w,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,x,f,g,f,w,g,p,w,o,d
e,x,f,g,f,p,p,p,w,o,d
e,x,y,g,f,g,w,p,w,o,d
e,f,f,n,f,w,w,p,w,o,d
e,f,f,g,f,g,g,p,w,o,d
e,x,y,n,f,p,g,p,w,o,d
e,x,f,e,f,p,w,p,w,o,d
e,f,f,n,f,g,w,p,w,o,d
p,x,f,g,f,p,n,p,w,o,p
e,x,f,e,f,p,w,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,x,f,e,f,w,p,p,w,o,d
e,x,f,e,f,w,g,p,w,o,d
e,x,y,e,f,p,p,p,w,o,d
e,f,y,g,f,p,w,p,w,o,d
e,f,f,n,f,w,g,p,w,o,d
e,x,f,g,f,g,g,p,w,o,d
e,f,f,g,f,p,g,p,w,o,d
e,x,y,n,f,w,p,p,w,o,d
e,x,y,g,f,w,w,p,w,o,d
e,x,y,g,f,g,w,p,w,o,d
e,x,f,n,f,w,w,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,x,y,e,f,p,p,p,w,o,d
e,x,f,n,f,w,g,p,w,o,d
e,f,f,n,f,p,g,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,x,f,g,f,w,g,p,w,o,d
e,x,y,n,f,w,w,p,w,o,d
p,x,f,g,f,w,w,p,w,o,d
e,f,f,g,f,p,p,p,w,o,d
e,x,f,n,f,g,g,p,w,o,d
e,f,s,n,f,w,w,p,w,o,g
e,f,f,n,f,g,w,p,w,o,d
e,x,y,g,f,p,w,p,w,o,d
e,f,y,g,f,g,g,p,w,o,d
e,x,y,g,f,w,w,p,w,o,d
e,f,y,e,f,p,g,p,w,o,d
e,x,y,g,f,p,g,p,w,o,d
e,x,f,g,f,p,g,p,w,o,d
e,f,f,g,f,p,g,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,x,y,e,f,p,w,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,f,y,n,f,g,g,p,w,o,d
e,x,y,n,f,p,p,p,w,o,d
e,x,f,g,f,g,w,p,w,o,d
e,f,f,g,f,g,p,p,w,o,d
e,f,f,w,f,w,w,p,w,o,g
e,x,y,n,f,w,g,p,w,o,d
e,x,f,g,f,g,g,p,w,o,d
e,f,y,e,f,p,g,p,w,o,d
e,x,f,e,f,g,g,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,f,y,n,f,p,w,p,w,o,d
e,x,y,g,f,p,g,p,w,o,d
e,f,f,n,f,w,w,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,x,y,e,f,p,w,p,w,o,d
e,x,f,e,f,p,w,p,w,o,d
e,x,f,e,f,g,w,p,w,o,d
e,x,f,e,f,g,g,p,w,o,d
e,f,f,n,f,g,p,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,f,g,f,p,w,p,w,o,d
e,x,y,g,f,p,g,p,w,o,d
e,x,y,n,f,w,g,p,w,o,d
e,x,f,e,f,g,g,p,w,o,d
e,x,f,e,f,g,g,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
e,f,f,n,f,p,w,p,w,o,d
e,x,f,e,f,p,g,p,w,o,d
e,f,f,n,f,w,p,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,f,f,n,f,p,p,p,w,o,d
e,x,f,g,f,w,p,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
e,x,y,e,f,p,w,p,w,o,d
e,f,f,g,f,p,p,p,w,o,d
e,f,f,n,f,p,p,p,w,o,d
e,x,y,n,f,g,p,p,w,o,d
e,f,f,n,f,p,g,p,w,o,d
p,x,f,p,f,w,w,p,w,o,d
e,x,f,e,f,w,w,p,w,o,d
e,x,f,n,f,w,w,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,f,f,n,f,g,p,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,x,y,g,f,p,w,p,w,o,d
e,f,s,n,f,w,w,p,w,o,g
e,x,y,g,f,p,g,p,w,o,d
e,x,y,n,f,w,p,p,w,o,d
e,x,y,n,f,p,w,p,w,o,d
e,f,f,g,f,w,g,p,w,o,d
e,x,f,e,f,g,g,p,w,o,d
e,f,f,n,f,g,p,p,w,o,d
p,x,f,g,f,b,p,p,w,o,g
e,x,y,e,f,w,w,p,w,o,d
e,x,f,g,f,p,g,p,w,o,d
e,x,f,e,f,p,w,p,w,o,d
e,x,f,e,f,p,g,p,w,o,d
e,x,y,e,f,g,w,p,w,o,d
e,f,f,n,f,w,g,p,w,o,d
e,f,f,n,f,g,p,p,w,o,d
e,x,y,n,f,w,g,p,w,o,d
e,x,f,e,f,g,w,p,w,o,d
e,x,y,e,f,p,g,p,w,o,d
e,x,y,n,f,p,g,p,w,o,d
e,x,y,g,f,w,w,p,w,o,d
e,x,y,n,f,g,w,p,w,o,d
e,x,y,e,f,w,p,p,w,o,d
e,x,f,e,f,g,p,p,w,o,d
e,x,f,e,f,w,p,p,w,o,d
e,x,y,e,f,w,g,p,w,o,d
e,x,y,n,f,g,w,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
e,f,f,e,f,g,p,p,w,o,d
e,f,f,n,f,p,w,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,x,f,n,f,g,w,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,f,f,g,f,g,p,p,w,o,d
e,x,y,n,f,g,w,p,w,o,d
e,f,y,e,f,p,p,p,w,o,d
e,x,y,n,f,g,p,p,w,o,d
e,x,y,e,f,p,g,p,w,o,d
e,x,y,g,f,p,g,p,w,o,d
e,f,y,g,f,w,p,p,w,o,d
e,x,y,n,f,w,w,p,w,o,d
e,x,s,g,f,w,w,p,w,o,g
e,f,f,n,f,w,g,p,w,o,d
e,x,y,g,f,g,p,p,w,o,d
e,x,y,g,f,w,p,p,w,o,d
e,x,f,n,f,g,w,p,w,o,d
e,x,f,e,f,g,g,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,x,y,n,f,w,g,p,w,o,d
e,x,f,e,f,p,g,p,w,o,d
e,x,y,e,f,p,w,p,w,o,d
e,x,y,n,f,g,w,p,w,o,d
e,f,f,g,f,w,w,p,w,o,d
e,x,f,e,f,w,w,p,w,o,d
e,f,y,n,f,p,g,p,w,o,d
e,x,y,n,f,p,g,p,w,o,d
e,x,f,e,f,g,w,p,w,o,d
e,x,f,g,f,p,g,p,w,o,d
e,x,y,n,f,w,w,p,w,o,d
e,x,y,g,f,w,g,p,w,o,d
p,x,f,g,f,w,w,p,w,o,d
e,x,y,n,f,p,w,p,w,o,d
e,x,f,g,f,p,p,p,w,o,d
e,x,y,n,f,g,p,p,w,o,d
e,x,y,g,f,g,g,p,w,o,d
e,x,y,n,f,g,p,p,w,o,d
e,f,f,n,f,w,g,p,w,o,d
e,f,f,n,f,p,p,p,w,o,d
e,x,y,n,f,w,p,p,w,o,d
e,f,f,n,f,p,w,p,w,o,d
e,f,f,n,f,w,w,p,w,o,d
e,f,y,g,f,w,w,p,w,o,d
e,x,f,g,f,p,w,p,w,o,d
e,x,y,g,f,w,g,p,w,o,d
e,x,y,g,f,w,g,p,w,o,d
e,f,f,n,f,g,p,p,w,o,d
e,x,f,g,f,w,p,p,w,o,d
p,x,f,g,f,b,p,p,w,o,d
e,f,f,n,f,p,w,p,w,o,d
e,x,y,g,f,g,g,p,w,o,d
e,x,f,g,f,w,g,p,w,o,d
p,x,f,g,f,b,p,p,w,o,d
e,f,f,n,f,w,w,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,x,f,e,f,p,g,p,w,o,d
e,x,f,e,f,g,p,p,w,o,d
e,x,y,n,f,w,p,p,w,o,d
e,f,f,n,f,w,p,p,w,o,d
e,x,f,e,f,g,p,p,w,o,d
e,x,f,g,f,w,p,p,w,o,d
e,f,f,n,f,g,p,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,x,f,g,f,g,w,p,w,o,d
e,f,f,g,f,p,w,p,w,o,d
e,f,f,g,f,g,g,p,w,o,d
e,f,f,n,f,g,w,p,w,o,d
e,x,f,n,f,p,w,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,f,s,g,f,w,w,p,w,o,g
e,x,y,e,f,g,w,p,w,o,d
e,f,f,g,f,g,w,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,x,f,g,f,w,w,p,w,o,d
e,f,f,n,f,w,g,p,w,o,d
e,x,f,e,f,p,g,p,w,o,d
e,x,f,e,f,g,w,p,w,o,d
e,x,f,g,f,w,g,p,w,o,d
p,x,f,w,f,w,w,p,w,o,d
e,x,y,e,f,p,p,p,w,o,d
e,x,f,e,f,w,p,p,w,o,d
e,x,y,n,f,p,w,p,w,o,d
e,f,f,w,f,w,w,p,w,o,g
e,x,f,g,f,g,w,p,w,o,d
e,f,f,g,f,w,p,p,w,o,d
e,x,f,g,f,p,g,p,w,o,d
e,f,y,e,f,w,p,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,x,f,e,f,w,w,p,w,o,d
e,f,y,e,f,w,w,p,w,o,d
e,f,f,n,f,p,g,p,w,o,d
e,x,y,g,f,w,w,p,w,o,d
e,x,y,g,f,g,w,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,f,e,f,g,p,p,w,o,d
e,x,f,n,f,g,w,p,w,o,d
e,f,f,n,f,w,w,p,w,o,g
e,x,f,e,f,w,g,p,w,o,d
e,x,y,g,f,g,g,p,w,o,d
e,x,y,n,f,p,p,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,y,e,f,p,g,p,w,o,d
e,f,f,n,f,p,w,p,w,o,d
e,x,y,g,f,w,w,p,w,o,d
e,f,f,g,f,p,g,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
e,f,f,n,f,w,g,p,w,o,d
e,x,y,g,f,g,p,p,w,o,d
e,x,y,n,f,w,p,p,w,o,d
e,x,y,e,f,w,p,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
e,x,f,n,f,w,w,p,w,o,d
e,f,f,n,f,p,p,p,w,o,d
e,x,y,g,f,w,w,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
e,f,f,n,f,w,p,p,w,o,d
e,f,f,n,f,p,p,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,x,f,g,f,p,g,p,w,o,d
e,x,f,g,f,g,g,p,w,o,d
p,x,f,p,f,w,w,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,x,f,e,f,w,p,p,w,o,d
e,f,s,n,f,w,w,p,w,o,g
e,x,y,g,f,p,g,p,w,o,d
e,x,y,g,f,p,p,p,w,o,d
e,x,f,n,f,p,w,p,w,o,d
e,f,f,g,f,p,w,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,y,n,f,g,p,p,w,o,d
e,x,f,e,f,g,p,p,w,o,d
e,x,f,n,f,p,p,p,w,o,d
e,f,f,g,f,g,p,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,x,y,g,f,g,g,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,x,y,g,f,p,w,p,w,o,d
e,f,f,g,f,g,w,p,w,o,d
e,x,f,e,f,p,w,p,w,o,d
p,x,s,p,f,w,w,p,w,o,d
e,f,y,n,f,p,p,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,x,y,g,f,g,w,p,w,o,d
e,x,y,g,f,g,g,p,w,o,d
e,x,f,g,f,g,g,p,w,o,d
e,x,f,e,f,g,p,p,w,o,d
e,x,y,n,f,p,p,p,w,o,d
e,x,y,g,f,p,g,p,w,o,d
e,x,y,e,f,g,w,p,w,o,d
e,x,y,n,f,w,w,p,w,o,d
e,x,y,g,f,p,g,p,w,o,d
e,x,y,n,f,p,w,p,w,o,d
e,x,f,e,f,p,w,p,w,o,d
e,x,f,e,f,w,p,p,w,o,d
e,x,y,g,f,w,p,p,w,o,d
e,f,f,g,f,g,w,p,w,o,d
e,f,f,e,f,w,p,p,w,o,d
e,f,f,g,f,g,g,p,w,o,d
e,x,y,e,f,g,w,p,w,o,d
e,x,y,e,f,g,w,p,w,o,d
e,x,s,w,f,w,w,p,w,o,g
e,x,y,n,f,w,p,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,f,f,e,f,p,p,p,w,o,d
e,x,f,g,f,w,p,p,w,o,d
e,f,f,n,f,p,g,p,w,o,d
p,x,s,g,f,w,w,p,w,o,d
e,f,y,e,f,p,p,p,w,o,d
e,x,y,g,f,w,g,p,w,o,d
e,x,f,n,f,w,w,p,w,o,g
e,x,y,e,f,w,g,p,w,o,d
p,x,f,w,f,w,w,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,f,f,g,f,p,p,p,w,o,d
e,f,f,n,f,w,g,p,w,o,d
e,x,y,n,f,p,p,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,x,f,g,f,w,w,p,w,o,d
e,f,y,n,f,g,p,p,w,o,d
e,x,y,g,f,g,w,p,w,o,d
e,f,y,n,f,g,p,p,w,o,d
e,x,f,g,f,p,w,p,w,o,d
p,x,f,g,f,n,p,p,w,o,p
e,x,y,g,f,w,w,p,w,o,d
e,x,y,g,f,w,w,p,w,o,d
e,x,f,g,f,p,g,p,w,o,d
e,x,f,e,f,p,p,p,w,o,d
e,x,f,g,f,w,w,p,w,o,d
e,x,f,g,f,w,p,p,w,o,d
e,f,f,g,f,g,w,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,x,f,g,f,g,w,p,w,o,d
e,x,y,e,f,p,p,p,w,o,d
e,x,f,n,f,p,g,p,w,o,d
e,x,y,g,f,g,g,p,w,o,d
e,x,y,e,f,w,p,p,w,o,d
e,f,f,n,f,p,p,p,w,o,d
e,x,f,e,f,w,w,p,w,o,d
e,f,y,n,f,w,g,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,x,y,g,f,g,p,p,w,o,d
e,f,f,e,f,p,w,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,y,g,f,p,w,p,w,o,d
e,x,y,g,f,w,w,p,w,o,d
p,x,f,g,f,b,n,p,w,o,p
e,x,f,g,f,w,g,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,f,n,f,w,w,p,w,o,d
e,x,f,g,f,g,w,p,w,o,d
e,f,f,n,f,w,w,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,x,f,e,f,p,w,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,f,y,g,f,w,w,p,w,o,d
e,f,f,g,f,g,w,p,w,o,d
p,x,f,g,f,p,b,p,w,o,p
e,x,f,n,f,p,w,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,x,f,e,f,g,g,p,w,o,d
e,x,f,n,f,p,g,p,w,o,d
e,f,f,n,f,w,p,p,w,o,d
e,x,y,g,f,w,g,p,w,o,d
e,x,y,n,f,w,g,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,f,f,g,f,w,g,p,w,o,d
e,x,f,g,f,p,p,p,w,o,d
e,x,y,e,f,p,g,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,x,f,g,f,p,p,p,w,o,d
e,x,y,n,f,p,g,p,w,o,d
e,x,f,e,f,p,w,p,w,o,d
e,f,f,n,f,g,p,p,w,o,d
e,x,f,e,f,w,g,p,w,o,d
e,f,f,n,f,w,p,p,w,o,d
e,x,y,e,f,p,g,p,w,o,d
e,x,f,n,f,g,w,p,w,o,d
e,x,f,e,f,w,p,p,w,o,d
e,x,f,e,f,p,g,p,w,o,d
e,x,f,n,f,g,w,p,w,o,d
e,x,y,n,f,g,w,p,w,o,d
e,x,y,e,f,w,w,p,w,o,d
e,f,f,n,f,p,g,p,w,o,d
e,x,y,n,f,p,w,p,w,o,d
e,x,y,e,f,w,g,p,w,o,d
e,f,f,g,f,w,w,p,w,o,g
e,x,y,e,f,w,g,p,w,o,d
e,x,y,e,f,g,g,p,w,o,d
e,f,f,n,f,g,p,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,x,f,g,f,p,p,p,w,o,d
e,x,y,g,f,w,p,p,w,o,d
e,x,f,n,f,w,p,p,w,o,d
e,f,f,n,f,p,w,p,w,o,d
e,x,y,n,f,p,p,p,w,o,d
e,x,y,g,f,p,p,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,y,e,f,w,g,p,w,o,d
e,x,f,g,f,w,g,p,w,o,d
e,x,y,e,f,w,p,p,w,o,d
e,x,f,g,f,p,w,p,w,o,d
e,x,f,e,f,g,w,p,w,o,d
e,x,f,e,f,w,w,p,w,o,d
e,x,f,e,f,w,g,p,w,o,d
e,f,y,g,f,g,p,p,w,o,d
e,x,f,g,f,g,p,p,w,o,d
e,x,f,e,f,g,p,p,w,o,d
e,x,f,g,f,w,w,p,w,o,d
e,f,f,n,f,w,w,p,w,o,d
p,x,f,g,f,b,n,p,w,o,d
e,x,f,n,f,w,w,p,w,o,d
e,x,y,g,f,g,g,p,w,o,d
e,f,f,n,f,g,g,p,w,o,d
e,x,f,e,f,w,w,p,w,o,d
e,f,f,g,f,g,p,p,w,o,d
e,x,y,n,f,g,g,p,w,o,d
e,x,y,e,f,g,p,p,w,o,d
e,x,y,e,f,g,w,p,w,o,d
e,x,y,n,f,w,p,p,w,o,d
e,x,y,n,f,g,p,p,w,o,d
p,x,y,y,f,b,n,p,w,o,p
e,f,y,n,f,g,g,p,w,o,d
p,x,f,g,f,b,n,p,w,o,d
p,x,f,g,f,w,w,p,w,o,d
e,f,f,g,f,p,p,p,w,o,d
e,f,f,e,f,g,p,p,w,o,d
e,f,y,n,f,w,w,p,w,o,d
e,f,f,e,f,g,w,p,w,o,d
p,x,f,g,f,p,p,p,w,o,p
e,f,f,g,f,w,w,p,w,o,d
e,f,y,e,f,p,g,p,w,o,d
e,f,y,e,f,p,g,p,w,o,d
p,x,f,w,f,w,w,p,w,o,d
e,x,f,e,f,p,g,p,w,o,d
e,f,y,n,f,w,w,p,w,o,d
p,x,f,g,f,p,n,p,w,o,g
p,x,f,g,f,p,b,p,w,o,p
e,f,y,e,f,g,w,p,w,o,d
e,f,y,e,f,g,w,p,w,o,d
e,f,f,n,f,p,w,p,w,o,d
e,f,f,g,f,w,g,p,w,o,d
e,f,f,e,f,g,g,p,w,o,d
e,f,y,e,f,g,p,p,w,o,d
e,f,y,e,f,g,p,p,w,o,d
e,f,y,e,f,g,w,p,w,o,d
p,x,f,p,f,w,w,p,w,o,d
p,x,f,g,f,n,b,p,w,o,d
e,f,f,e,f,w,p,p,w,o,d
e,f,y,g,f,g,p,p,w,o,d
e,f,y,g,f,g,w,p,w,o,d
e,f,f,g,f,w,p,p,w,o,d
e,f,f,e,f,g,p,p,w,o,d
e,f,y,e,f,p,w,p,w,o,d
p,f,f,g,f,b,p,p,w,o,p
e,f,y,n,f,g,p,p,w,o,d
e,f,y,e,f,p,p,p,w,o,d
p,x,f,g,f,w,w,p,w,o,d
e,f,f,e,f,g,p,p,w,o,d
e,f,y,e,f,w,g,p,w,o,d
p,x,y,y,f,b,p,p,w,o,g
p,f,f,y,f,p,p,p,w,o,d
e,f,y,n,f,p,g,p,w,o,d
e,f,y,n,f,w,g,p,w,o,d
e,f,y,g,f,w,w,p,w,o,d
e,f,y,n,f,w,w,p,w,o,d
e,x,y,e,f,p,p,p,w,o,d
p,x,s,p,f,w,w,p,w,o,d
e,f,y,n,f,p,w,p,w,o,d
e,x,y,e,f,p,w,p,w,o,d
e,f,f,e,f,p,p,p,w,o,d
e,f,y,n,f,g,g,p,w,o,d
p,x,s,w,f,w,w,p,w,o,d
e,f,f,g,f,w,g,p,w,o,d
e,f,y,g,f,g,p,p,w,o,d
e,f,y,g,f,p,p,p,w,o,d
e,f,y,n,f,w,w,p,w,o,d
p,x,s,g,f,w,w,p,w,o,d
p,x,f,p,f,w,w,p,w,o,d
e,f,y,e,f,g,g,p,w,o,d
p,x,f,g,f,p,n,p,w,o,d
p,x,s,w,f,w,w,p,w,o,d
p,x,f,g,f,b,b,p,w,o,p
e,f,y,n,f,p,p,p,w,o,d
p,x,y,y,f,n,b,p,w,o,p
e,f,y,g,f,p,g,p,w,o,d
e,f,y,n,f,p,w,p,w,o,d
e,f,y,g,f,w,g,p,w,o,d
p,x,s,w,f,w,w,p,w,o,d
p,x,f,g,f,n,b,p,w,o,p
e,f,y,g,f,w,w,p,w,o,d
e,x,y,n,f,p,w,p,w,o,d
e,f,y,g,f,p,p,p,w,o,d
p,x,f,g,f,n,p,p,w,o,p
e,f,y,n,f,w,g,p,w,o,d
p,f,f,g,f,p,b,p,w,o,p
e,f,f,e,f,w,g,p,w,o,d
e,x,f,n,f,w,w,p,w,o,d
p,f,f,g,f,p,b,p,w,o,p
e,f,y,g,f,p,w,p,w,o,d
e,f,y,g,f,g,w,p,w,o,d
e,f,y,e,f,p,g,p,w,o,d
p,x,f,g,f,p,p,p,w,o,p
e,f,f,e,f,w,w,p,w,o,d
e,f,y,n,f,g,p,p,w,o,d
p,x,f,g,f,n,p,p,w,o,g
e,f,y,e,f,g,w,p,w,o,d
p,x,f,g,f,p,b,p,w,o,d
e,f,y,e,f,w,g,p,w,o,d
p,x,f,g,f,b,n,p,w,o,g
p,x,f,g,f,n,p,p,w,o,p
p,x,f,g,f,b,b,p,w,o,g
e,f,y,e,f,g,g,p,w,o,d
p,x,f,g,f,n,b,p,w,o,g
e,f,f,e,f,p,p,p,w,o,d
p,x,s,g,f,w,w,p,w,o,d
e,f,y,g,f,p,g,p,w,o,d
p,x,s,p,f,w,w,p,w,o,d
e,f,f,e,f,g,g,p,w,o,d
e,f,f,e,f,g,g,p,w,o,d
e,f,y,e,f,g,w,p,w,o,d
e,f,y,n,f,w,p,p,w,o,d
p,x,f,g,f,b,p,p,w,o,g
p,f,f,y,f,n,n,p,w,o,p
p,x,s,g,f,w,w,p,w,o,d
e,f,f,e,f,g,p,p,w,o,d
e,f,f,e,f,g,g,p,w,o,d
e,f,y,e,f,p,p,p,w,o,d
e,f,y,n,f,p,g,p,w,o,d
p,x,f,g,f,p,b,p,w,o,g
p,x,f,g,f,w,w,p,w,o,d
e,f,f,g,f,w,p,p,w,o,d
e,f,y,e,f,g,w,p,w,o,d
e,f,y,e,f,g,p,p,w,o,d
e,f,f,g,f,p,p,p,w,o,d
e,f,y,n,f,g,p,p,w,o,d
e,f,y,n,f,g,w,p,w,o,d
e,f,f,e,f,g,p,p,w,o,d
p,x,s,g,f,w,w,p,w,o,d
p,x,f,w,f,w,w,p,w,o,d
e,f,f,g,f,p,g,p,w,o,d
e,f,y,g,f,g,w,p,w,o,d
p,x,f,g,f,n,b,p,w,o,d
e,x,y,e,f,w,g,p,w,o,d
p,x,s,w,f,w,w,p,w,o,d
e,f,y,g,f,p,p,p,w,o,d
e,f,y,g,f,w,p,p,w,o,d
e,f,y,g,f,w,p,p,w,o,d
e,f,f,e,f,p,g,p,w,o,d
e,f,y,n,f,p,w,p,w,o,d
e,f,y,g,f,g,g,p,w,o,d
e,f,y,n,f,w,g,p,w,o,d
e,f,y,g,f,w,p,p,w,o,d
e,f,y,g,f,g,p,p,w,o,d
e,x,f,n,f,w,p,p,w,o,d
e,f,y,e,f,w,p,p,w,o,d
e,f,f,e,f,g,w,p,w,o,d
e,f,y,e,f,w,p,p,w,o,d
p,x,f,y,f,n,n,p,w,o,p
e,f,y,g,f,p,w,p,w,o,d
e,f,y,n,f,p,p,p,w,o,d
p,x,f,g,f,p,b,p,w,o,d
e,f,y,g,f,p,p,p,w,o,d
e,f,y,g,f,w,g,p,w,o,d
e,f,y,g,f,g,w,p,w,o,d
e,f,y,e,f,g,g,p,w,o,d
e,f,y,g,f,g,p,p,w,o,d
p,x,s,w,f,w,w,p,w,o,d
p,x,f,w,f,w,w,p,w,o,d
e,f,f,n,f,w,w,p,w,o,d
e,f,f,e,f,w,p,p,w,o,d
e,f,y,e,f,g,p,p,w,o,d
p,x,f,g,f,n,p,p,w,o,d
e,f,f,g,f,g,w,p,w,o,d
e,f,f,g,f,w,p,p,w,o,d
e,f,f,g,f,w,w,p,w,o,d
p,x,s,w,f,w,w,p,w,o,d
e,x,y,e,f,w,p,p,w,o,d
e,f,y,e,f,p,g,p,w,o,d
p,x,f,g,f,p,b,p,w,o,d
e,f,f,e,f,w,g,p,w,o,d
p,x,f,g,f,n,b,p,w,o,p
